5.000000e+02	5.000000e+02	8.357010e-03
5.000000e+02	5.500000e+02	8.357010e-03
5.000000e+02	6.000000e+02	8.357010e-03
5.000000e+02	6.500000e+02	8.357010e-03
5.000000e+02	7.000000e+02	8.357010e-03

5.500000e+02	5.000000e+02	8.361098e-03
5.500000e+02	5.500000e+02	8.361098e-03
5.500000e+02	6.000000e+02	8.361098e-03
5.500000e+02	6.500000e+02	8.361098e-03
5.500000e+02	7.000000e+02	8.361098e-03

6.000000e+02	5.000000e+02	8.365220e-03
6.000000e+02	5.500000e+02	8.365220e-03
6.000000e+02	6.000000e+02	8.365220e-03
6.000000e+02	6.500000e+02	8.365220e-03
6.000000e+02	7.000000e+02	8.365220e-03

6.500000e+02	5.000000e+02	8.369490e-03
6.500000e+02	5.500000e+02	8.369490e-03
6.500000e+02	6.000000e+02	8.369490e-03
6.500000e+02	6.500000e+02	8.369490e-03
6.500000e+02	7.000000e+02	8.369490e-03

7.000000e+02	5.000000e+02	8.373850e-03
7.000000e+02	5.500000e+02	8.373850e-03
7.000000e+02	6.000000e+02	8.373850e-03
7.000000e+02	6.500000e+02	8.373850e-03
7.000000e+02	7.000000e+02	8.373850e-03

