5.000000e+02	5.000000e+02	8.239370e-03
5.000000e+02	5.500000e+02	8.240904e-03
5.000000e+02	6.000000e+02	8.242450e-03
5.000000e+02	6.500000e+02	8.244010e-03
5.000000e+02	7.000000e+02	8.245570e-03

5.500000e+02	5.000000e+02	8.239757e-03
5.500000e+02	5.500000e+02	8.241297e-03
5.500000e+02	6.000000e+02	8.242837e-03
5.500000e+02	6.500000e+02	8.244405e-03
5.500000e+02	7.000000e+02	8.245965e-03

6.000000e+02	5.000000e+02	8.240170e-03
6.000000e+02	5.500000e+02	8.241711e-03
6.000000e+02	6.000000e+02	8.243260e-03
6.000000e+02	6.500000e+02	8.244820e-03
6.000000e+02	7.000000e+02	8.246390e-03

6.500000e+02	5.000000e+02	8.240670e-03
6.500000e+02	5.500000e+02	8.242211e-03
6.500000e+02	6.000000e+02	8.243760e-03
6.500000e+02	6.500000e+02	8.245320e-03
6.500000e+02	7.000000e+02	8.246890e-03

7.000000e+02	5.000000e+02	8.241230e-03
7.000000e+02	5.500000e+02	8.242764e-03
7.000000e+02	6.000000e+02	8.244310e-03
7.000000e+02	6.500000e+02	8.245880e-03
7.000000e+02	7.000000e+02	8.247450e-03

